query,backend,latency_sec,recall_at_k,mrr_at_k,rouge_l_f1,generated_answer,retrieved_ids,relevant_ids
"Según los cálculos del cnmh y la Misión de Observación Electoral (MOE), ¿cómo se manifestaba el exterminio de la UP en términos de personas electas, y qué patrones se identificaron en relación con los perpetradores de la masacre de Segovia?",solr,2.7681896686553955,0.3333333333333333,1.0,0.05454545454545455,"en arauca, en vichada, en 41 %; en arauca, en arauca",30-El genocidio de la Unión Patriótica.txt_0030|30-El genocidio de la Unión Patriótica.txt_0029|30-El genocidio de la Unión Patriótica.txt_0028|30-El genocidio de la Unión Patriótica.txt_0031|30-El genocidio de la Unión Patriótica.txt_0013,30-El genocidio de la Unión Patriótica.txt_0030|30-El genocidio de la Unión Patriótica.txt_0032|30-El genocidio de la Unión Patriótica.txt_0033
"Según los cálculos del cnmh y la Misión de Observación Electoral (MOE), ¿cómo se manifestaba el exterminio de la UP en términos de personas electas, y qué patrones se identificaron en relación con los perpetradores de la masacre de Segovia?",milvus,3.212817430496216,0.3333333333333333,1.0,0.05357142857142856,"urabá, córdoba, meta, bogotá, y luego a diferentes partes del pas.",30-El genocidio de la Unión Patriótica.txt_0032|30-El genocidio de la Unión Patriótica.txt_0028|30-El genocidio de la Unión Patriótica.txt_0029|30-El genocidio de la Unión Patriótica.txt_0031|30-El genocidio de la Unión Patriótica.txt_0017,30-El genocidio de la Unión Patriótica.txt_0030|30-El genocidio de la Unión Patriótica.txt_0032|30-El genocidio de la Unión Patriótica.txt_0033
"¿Cuál fue la razón inicial de la expulsión de Javier Delgado de las FARC-EP y cuál fue el desenlace que motivó la expulsión de su organización, el Frente Ricardo Franco, de la Coordinadora Nacional Guerrillera (CNG)?",solr,1.0913219451904297,1.0,1.0,0.0,guerrillas.,31-La unidad guerrillera.txt_0009|31-La unidad guerrillera.txt_0004|31-La unidad guerrillera.txt_0005|31-La unidad guerrillera.txt_0010|31-La unidad guerrillera.txt_0000,31-La unidad guerrillera.txt_0005|31-La unidad guerrillera.txt_0009
"¿Cuál fue la razón inicial de la expulsión de Javier Delgado de las FARC-EP y cuál fue el desenlace que motivó la expulsión de su organización, el Frente Ricardo Franco, de la Coordinadora Nacional Guerrillera (CNG)?",milvus,1.4085030555725098,0.5,1.0,0.028571428571428574,No tengo información suficiente.,31-La unidad guerrillera.txt_0005|31-La unidad guerrillera.txt_0011|21-Una democracia represiva.txt_0055|31-La unidad guerrillera.txt_0010|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013,31-La unidad guerrillera.txt_0005|31-La unidad guerrillera.txt_0009
"Durante la gira por países socialistas, ¿qué resultados obtuvieron los guerrilleros colombianos en términos de adquisición de armas y qué países proveyeron cursos militares que influyeron en su doctrina?",solr,3.90907621383667,0.0,0.0,0.11764705882352941,cuba desempleó un papel de apoyo poltico y militar para las guerrillas colombianas hasta los aos ochenta.,31-La unidad guerrillera.txt_0014|24-Ni una gota más de sangre.txt_0026|31-La unidad guerrillera.txt_0015|11-Los paradigmas de la Guerra Fría.txt_0015|11-Los paradigmas de la Guerra Fría.txt_0014,
"Durante la gira por países socialistas, ¿qué resultados obtuvieron los guerrilleros colombianos en términos de adquisición de armas y qué países proveyeron cursos militares que influyeron en su doctrina?",milvus,6.81177020072937,0.0,0.0,0.13953488372093026,"armed groups (farc-ep, eln, epl y m-19) admitieron que recibieron entrenamiento militar en la isla y en otros pases del eje socialista, as como apoyo logstico y protección humanitaria cuando las necesitaron.",07-Violencia que engendra violencia.txt_0027|11-Los paradigmas de la Guerra Fría.txt_0016|11-Los paradigmas de la Guerra Fría.txt_0015|11-Los paradigmas de la Guerra Fría.txt_0014|31-La unidad guerrillera.txt_0012,
Describa la 'reingeniería' del sector militar colombiano impulsada por la toma de Saiza en 1988 y mencione la acción paralela de 'guerra sucia' que surgió de la misma premisa estratégica.,solr,1.119387149810791,0.3333333333333333,0.5,0.015625,16 personas,31-La unidad guerrillera.txt_0018|31-La unidad guerrillera.txt_0019|31-La unidad guerrillera.txt_0016|32-La guerra sucia.txt_0032|32-La guerra sucia.txt_0007,31-La unidad guerrillera.txt_0019|31-La unidad guerrillera.txt_0021|31-La unidad guerrillera.txt_0022
Describa la 'reingeniería' del sector militar colombiano impulsada por la toma de Saiza en 1988 y mencione la acción paralela de 'guerra sucia' que surgió de la misma premisa estratégica.,milvus,15.661311149597168,0.0,0.0,0.13397129186602869,"colombia fue el nico pas de américa latina que aceptó participar en ese lejano conflicto, en parte porque ya actuaba bajo los lineamientos que estados unidos dictaba en materia de seguridad. esta experiencia sera til en 1953, cuando comenzó una ofensiva militar del ejército colombiano en los llanos orientales, apoyado en un embarque de fusiles m1 y cazabombarderos que haba llegado al pas como parte de la ayuda entregada por estados unidos en el marco de un tratado bilateral de 1952 .","07-Violencia que engendra violencia.txt_0027|02-introducción.txt_0034|35-No es el pasado, es el futuro.txt_0011|02-introducción.txt_0046|11-Los paradigmas de la Guerra Fría.txt_0016",31-La unidad guerrillera.txt_0019|31-La unidad guerrillera.txt_0021|31-La unidad guerrillera.txt_0022
"¿Cuál fue la razón principal que el empresario Mario Zuluaga dio para que los bananeros financiaran a grupos paramilitares en Urabá, y cuáles masacres reconoció que fueron una consecuencia de esa decisión?",solr,1.3764777183532715,0.0,0.0,0.04347826086956522,No tengo información suficiente,32-La guerra sucia.txt_0003|32-La guerra sucia.txt_0002|02-introducción.txt_0016|32-La guerra sucia.txt_0004|30-El genocidio de la Unión Patriótica.txt_0027,32-La guerra sucia.txt_0005
"¿Cuál fue la razón principal que el empresario Mario Zuluaga dio para que los bananeros financiaran a grupos paramilitares en Urabá, y cuáles masacres reconoció que fueron una consecuencia de esa decisión?",milvus,1.5961084365844727,0.0,0.0,0.04347826086956522,No tengo información suficiente?,32-La guerra sucia.txt_0002|27-Una tregua imposible.txt_0050|15-Golpear y huir.txt_0043|13-Provocaciones y agravios.txt_0007|13-Provocaciones y agravios.txt_0004,32-La guerra sucia.txt_0005
"Describe la configuración del modelo paramilitar en Puerto Boyacá, mencionando qué actores lo nutrieron, y a qué otras regiones fue exportado posteriormente.",solr,2.6531827449798584,1.0,1.0,0.05555555555555555,"ese mismo ao, por lo menos tres grupos de mercena.",32-La guerra sucia.txt_0012|32-La guerra sucia.txt_0011|32-La guerra sucia.txt_0021|31-La unidad guerrillera.txt_0022|11-Los paradigmas de la Guerra Fría.txt_0016,32-La guerra sucia.txt_0011|32-La guerra sucia.txt_0012
"Describe la configuración del modelo paramilitar en Puerto Boyacá, mencionando qué actores lo nutrieron, y a qué otras regiones fue exportado posteriormente.",milvus,1.1090927124023438,0.5,1.0,0.0,villarrica,32-La guerra sucia.txt_0012|32-La guerra sucia.txt_0021|02-introducción.txt_0046|08-Una dictadura inducida.txt_0030|15-Golpear y huir.txt_0005,32-La guerra sucia.txt_0011|32-La guerra sucia.txt_0012
"¿Qué hizo la jueza Marta Lucía González, que investigaba la red de sicarios del MAS, que provocó la reacción violenta de los criminales y la censura del Ministro de Defensa, y cómo se relaciona esto con las estadísticas de asesinatos de funcionarios judiciales entre 1985 y 1988?",solr,5.213588714599609,1.0,0.5,0.11320754716981132,"jueces, y los jueces no aceptaron dinero, aqu se pararon en la raya y ah fue donde empezaron a matar funcionarios de la rama judicial.",32-La guerra sucia.txt_0014|32-La guerra sucia.txt_0027|32-La guerra sucia.txt_0018|32-La guerra sucia.txt_0026|32-La guerra sucia.txt_0019,32-La guerra sucia.txt_0027
"¿Qué hizo la jueza Marta Lucía González, que investigaba la red de sicarios del MAS, que provocó la reacción violenta de los criminales y la censura del Ministro de Defensa, y cómo se relaciona esto con las estadísticas de asesinatos de funcionarios judiciales entre 1985 y 1988?",milvus,1.3195674419403076,1.0,0.5,0.0,narcotráfico,32-La guerra sucia.txt_0025|32-La guerra sucia.txt_0027|32-La guerra sucia.txt_0013|26-«Los enemigos agazapados de la paz».txt_0023|32-La guerra sucia.txt_0015,32-La guerra sucia.txt_0027
¿Cómo reaccionó el presidente Virgilio Barco a la declaración de guerra total de Los Extraditables y qué medidas operacionales y conceptuales implementó el gobierno a finales de 1989?,solr,2.1628715991973877,0.0,0.0,0.048192771084337345,virgilio barco.,"33-Cría cuervos....txt_0004|35-No es el pasado, es el futuro.txt_0007|33-Cría cuervos....txt_0003|33-Cría cuervos....txt_0000|35-No es el pasado, es el futuro.txt_0006",33-Cría cuervos....txt_0007|33-Cría cuervos....txt_0008|33-Cría cuervos....txt_0010|33-Cría cuervos....txt_0011
¿Cómo reaccionó el presidente Virgilio Barco a la declaración de guerra total de Los Extraditables y qué medidas operacionales y conceptuales implementó el gobierno a finales de 1989?,milvus,10.651916980743408,0.0,0.0,0.18181818181818182,"cartel de medelln detonó bombas en la sede principal del periódico en bogotá, el vanguardia liberal 2 de septiembre; en la diario en bucaramanga, el 17 de octubre; en un avión comercial de avianca, el 27 de noviembre; en un avión comercial de avianca, el 27 de noviembre, y en el edificio del das, el cartel de medelln de",13-Provocaciones y agravios.txt_0017|33-Cría cuervos....txt_0004|33-Cría cuervos....txt_0002|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0035|20-El paro cívico de 1977_ un pequeño 9 de abril.txt_0013,33-Cría cuervos....txt_0007|33-Cría cuervos....txt_0008|33-Cría cuervos....txt_0010|33-Cría cuervos....txt_0011
"¿Cuál era el propósito y la composición del Grupo Élite de la policía, y qué agencias y unidades de Estados Unidos colaboraron directamente con esta unidad?",solr,12.946753025054932,1.0,1.0,0.20571428571428574,"ellos podan recepcionar a través de sus agentes secretos en medelln, mientras la dea s tena gente dentro del bloque de bsqueda, tena gente en la base en la escuela carlos holgun, hacan sus pruebas, y incluyan entrenamiento sobre tiro de combate y toda la instrucción sobre el manejo de elementos técnicos para poder triangular... nos veamos normalmente en todas las instalaciones.",33-Cría cuervos....txt_0011|33-Cría cuervos....txt_0010|33-Cría cuervos....txt_0012|33-Cría cuervos....txt_0013|26-«Los enemigos agazapados de la paz».txt_0028,33-Cría cuervos....txt_0011|33-Cría cuervos....txt_0012|33-Cría cuervos....txt_0013
"¿Cuál era el propósito y la composición del Grupo Élite de la policía, y qué agencias y unidades de Estados Unidos colaboraron directamente con esta unidad?",milvus,6.814940929412842,0.6666666666666666,1.0,0.04918032786885246,"era una fuerza contrainsurgente, cuyo énfasis estaba en acciones contra los civiles.",33-Cría cuervos....txt_0012|33-Cría cuervos....txt_0011|33-Cría cuervos....txt_0010|32-La guerra sucia.txt_0032|12-Pacificación sin paz.txt_0022,33-Cría cuervos....txt_0011|33-Cría cuervos....txt_0012|33-Cría cuervos....txt_0013
"Según el texto, además de la lucha contra el estado, ¿qué dinámicas internas existían en la mafia, y cómo la muerte de Gonzalo Rodríguez Gacha afectó la relación entre el Cartel de Medellín y las autodefensas de Puerto Boyacá?",solr,6.198586702346802,0.6666666666666666,1.0,0.07936507936507936,"en ese contexto, el presidente barco creó el grupo élite en el segundo semestre de 1989, una unidad especial de la polica con autonoma operacional y financiera, conocida popularmente como los rojos.",33-Cría cuervos....txt_0023|33-Cría cuervos....txt_0024|26-«Los enemigos agazapados de la paz».txt_0016|26-«Los enemigos agazapados de la paz».txt_0042|33-Cría cuervos....txt_0011,33-Cría cuervos....txt_0001|33-Cría cuervos....txt_0023|33-Cría cuervos....txt_0024
"Según el texto, además de la lucha contra el estado, ¿qué dinámicas internas existían en la mafia, y cómo la muerte de Gonzalo Rodríguez Gacha afectó la relación entre el Cartel de Medellín y las autodefensas de Puerto Boyacá?",milvus,1.61329984664917,0.0,0.0,0.020618556701030927,Agrega una quinta,26-«Los enemigos agazapados de la paz».txt_0042|06-La violencia como política.txt_0046|26-«Los enemigos agazapados de la paz».txt_0030|06-La violencia como política.txt_0041|25-El MAS y la mentalidad paramilitar.txt_0019,33-Cría cuervos....txt_0001|33-Cría cuervos....txt_0023|33-Cría cuervos....txt_0024
"Además de la crisis de legitimidad generada por el narcotráfico, ¿qué factores externos e internos revivieron la agenda de paz colombiana a finales de los 80, y qué acción específica realizó el M-19 en 1988 tras su Novena Conferencia?",solr,3.776618003845215,0.6666666666666666,1.0,0.37623762376237624,el viento de la convivencia pacfica entre la unión soviética y estados unidos y las negociaciones depaz en centroamérica,34-Al filo del caos.txt_0000|21-Una democracia represiva.txt_0076|34-Al filo del caos.txt_0001|27-Una tregua imposible.txt_0008|02-introducción.txt_0034,34-Al filo del caos.txt_0000|34-Al filo del caos.txt_0001|34-Al filo del caos.txt_0002
"Además de la crisis de legitimidad generada por el narcotráfico, ¿qué factores externos e internos revivieron la agenda de paz colombiana a finales de los 80, y qué acción específica realizó el M-19 en 1988 tras su Novena Conferencia?",milvus,1.184011697769165,0.3333333333333333,0.5,0.024390243902439022,en 1958-1977.,02-introducción.txt_0034|34-Al filo del caos.txt_0000|02-introducción.txt_0046|02-introducción.txt_0031|13-Provocaciones y agravios.txt_0027,34-Al filo del caos.txt_0000|34-Al filo del caos.txt_0001|34-Al filo del caos.txt_0002
"Según Antonio Navarro, ¿cuáles fueron las cinco razones principales que llevaron al M-19 a negociar en solitario a partir de enero de 1989, tal como se refleja en el título 'La paz es una decisión política'?",solr,4.863991022109985,0.0,0.0,0.08130081300813008,"antonio navarro wolff reunió con el consejero presidencial de paz, rafael pardo, con miras a establecer nuevas negociaciones de paz.",34-Al filo del caos.txt_0005|34-Al filo del caos.txt_0006|27-Una tregua imposible.txt_0057|28-La toma del Palacio de Justicia.txt_0008|21-Una democracia represiva.txt_0004,
"Según Antonio Navarro, ¿cuáles fueron las cinco razones principales que llevaron al M-19 a negociar en solitario a partir de enero de 1989, tal como se refleja en el título 'La paz es una decisión política'?",milvus,1.452444314956665,0.0,0.0,0.018518518518518517,No tengo información suficiente.,34-Al filo del caos.txt_0006|34-Al filo del caos.txt_0005|27-Una tregua imposible.txt_0009|27-Una tregua imposible.txt_0004|27-Una tregua imposible.txt_0010,
"Explique cómo el asesinato de Galán activó el cambio constitucional de 1991, detallando el fracaso del intento de reforma ""desde arriba"" y el proceso que dio inicio al ""constituyente primario"".",solr,2.6819605827331543,0.6,1.0,0.017699115044247787,esferas del poder poltico.,"34-Al filo del caos.txt_0009|34-Al filo del caos.txt_0010|35-No es el pasado, es el futuro.txt_0002|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0001|34-Al filo del caos.txt_0008",34-Al filo del caos.txt_0008|34-Al filo del caos.txt_0009|34-Al filo del caos.txt_0010|34-Al filo del caos.txt_0013|34-Al filo del caos.txt_0014
"Explique cómo el asesinato de Galán activó el cambio constitucional de 1991, detallando el fracaso del intento de reforma ""desde arriba"" y el proceso que dio inicio al ""constituyente primario"".",milvus,2.235750198364258,0.2,0.25,0.03361344537815126,jorge eliécer gaitán meses antes de su muerte.,"35-No es el pasado, es el futuro.txt_0002|02-introducción.txt_0029|35-No es el pasado, es el futuro.txt_0003|34-Al filo del caos.txt_0010|30-El genocidio de la Unión Patriótica.txt_0032",34-Al filo del caos.txt_0008|34-Al filo del caos.txt_0009|34-Al filo del caos.txt_0010|34-Al filo del caos.txt_0013|34-Al filo del caos.txt_0014
¿Quién propuso originalmente la idea de la Asamblea Nacional Constituyente y qué mecanismo específico utilizó el gobierno del presidente Barco para incluir la pregunta sobre su realización en las elecciones de mayo de 1990?,solr,2.7295711040496826,1.0,1.0,0.11764705882352941,gaviria era ministro de hacienda y ministro de gobierno de virgili,"35-No es el pasado, es el futuro.txt_0003|35-No es el pasado, es el futuro.txt_0000|34-Al filo del caos.txt_0014|35-No es el pasado, es el futuro.txt_0007|34-Al filo del caos.txt_0013","35-No es el pasado, es el futuro.txt_0000|35-No es el pasado, es el futuro.txt_0003"
¿Quién propuso originalmente la idea de la Asamblea Nacional Constituyente y qué mecanismo específico utilizó el gobierno del presidente Barco para incluir la pregunta sobre su realización en las elecciones de mayo de 1990?,milvus,6.438465118408203,1.0,1.0,0.1839080459770115,"el ltimo intento, en pleno desarrollo de las negociaciones de paz, agotó el reformismo constitucional desde arriba , abrió la llave de la puerta constituyente desde las esferas del poder poltico.","35-No es el pasado, es el futuro.txt_0003|35-No es el pasado, es el futuro.txt_0000|18-El agotamiento del pacto.txt_0000|26-«Los enemigos agazapados de la paz».txt_0012|34-Al filo del caos.txt_0013","35-No es el pasado, es el futuro.txt_0000|35-No es el pasado, es el futuro.txt_0003"
"Además de su impacto económico y de seguridad, ¿cuáles fueron las otras dos principales funciones que asumió el narcotráfico como ordenador del escenario de las guerras hacia mediados de los años noventa?",solr,1.4692490100860596,0.0,0.0,0.0,las comunidades comenzaron,"35-No es el pasado, es el futuro.txt_0015|33-Cría cuervos....txt_0008|35-No es el pasado, es el futuro.txt_0012|35-No es el pasado, es el futuro.txt_0014|02-introducción.txt_0041",
"Además de su impacto económico y de seguridad, ¿cuáles fueron las otras dos principales funciones que asumió el narcotráfico como ordenador del escenario de las guerras hacia mediados de los años noventa?",milvus,9.31110143661499,0.0,0.0,0.17283950617283952,"narcotraficantes que buscaron ser incluidos en la vida nacional y reconocidos como una nueva élite poltica financiaron campaas electorales a distintos niveles para obtener mayor influencia social y poltica, construyeron ejércitos contrainsurgentes como el más y potenciaron las autodefensas de narcotraficantes","35-No es el pasado, es el futuro.txt_0015|33-Cría cuervos....txt_0017|26-«Los enemigos agazapados de la paz».txt_0016|22-El narcotráfico patea el tablero.txt_0010|23-La búsqueda de la democracia y la guerra sucia (1978-1990).txt_0006",
"Según el testimonio de Otty Patiño a la Comisión de la Verdad, ¿cuál fue el propósito principal detrás del asesinato de Carlos Pizarro, y quiénes habían ordenado su muerte?",solr,5.577805757522583,0.0,0.0,0.1095890410958904,"jaime bateman cayón, carlos pizarro y iván marino ospina, desiertaron de las filas comunistas no sin haber corrido el riesgo de ser fusilados.","35-No es el pasado, es el futuro.txt_0009|27-Una tregua imposible.txt_0026|27-Una tregua imposible.txt_0025|13-Provocaciones y agravios.txt_0024|19-¿Abrir la democracia a tiros_.txt_0001",
"Según el testimonio de Otty Patiño a la Comisión de la Verdad, ¿cuál fue el propósito principal detrás del asesinato de Carlos Pizarro, y quiénes habían ordenado su muerte?",milvus,6.125387668609619,0.0,0.0,0.15384615384615385,"el asesinato no solo era el anuncio de un frente de guerra que los narcotraficantes abran para defender su negocio, sino sobre todo su estatus social, económico y poltico.",13-Provocaciones y agravios.txt_0006|13-Provocaciones y agravios.txt_0007|26-«Los enemigos agazapados de la paz».txt_0023|17-¿Armas o reformas_.txt_0064|26-«Los enemigos agazapados de la paz».txt_0024,
"¿Qué tipo de paz ha prevalecido en Colombia según el texto, y cuál es la razón principal de que los logros de la paz sean frágiles?",solr,4.560089588165283,0.0,0.0,0.06896551724137931,Navarro antonio navarro escogió como ttulo para la paz es una decisión poltica.,29-Democracia desde abajo.txt_0012|28-La toma del Palacio de Justicia.txt_0036|26-«Los enemigos agazapados de la paz».txt_0001|34-Al filo del caos.txt_0006|13-Provocaciones y agravios.txt_0024,36-La paz.txt_0000|36-La paz.txt_0001
"¿Qué tipo de paz ha prevalecido en Colombia según el texto, y cuál es la razón principal de que los logros de la paz sean frágiles?",milvus,1.7259039878845215,1.0,1.0,0.20408163265306123,El silencio de los fusiles,36-La paz.txt_0001|36-La paz.txt_0000|01-prólogo.txt_0002|08-Una dictadura inducida.txt_0049|01-prólogo.txt_0000,36-La paz.txt_0000|36-La paz.txt_0001
"A pesar de la fragilidad, ¿qué efecto han tenido los acuerdos de paz en Colombia en términos de construcción de estado y nación?",solr,4.754188776016235,1.0,0.5,0.18181818181818182,El exministro de salud camilo gonzález puede agradecer a la comisión de la verdad su apreciación sobre la postura de las farc-ep ante e,01-prólogo.txt_0013|36-La paz.txt_0000|01-prólogo.txt_0014|24-Ni una gota más de sangre.txt_0012|01-prólogo.txt_0003,36-La paz.txt_0000
"A pesar de la fragilidad, ¿qué efecto han tenido los acuerdos de paz en Colombia en términos de construcción de estado y nación?",milvus,9.369274854660034,1.0,1.0,0.25,acuerdos de paz y traiciones han estado presentes en numerosas amnistas y indultos: los acuerdos de nerlandia y wisconsin que pusieron fin a la guerra de los mil das; los acuerdos de nerlandia y wisconsin que pusieron fin a la guerra de los mil das;,36-La paz.txt_0000|01-prólogo.txt_0000|36-La paz.txt_0001|01-prólogo.txt_0002|02-introducción.txt_0004,36-La paz.txt_0000
"Según el texto, ¿cuál era la tríada de elementos que conformaban la paz en el espíritu del acuerdo de Betancur, y cuál de estos componentes quedó ""cojo""?",solr,6.887384653091431,1.0,1.0,0.07017543859649122,"esas conclusiones podran apoyar la tesis del marginamiento del presidente betancur del operativo retoma del palacio de justicia, pero el resultado podra ser una muestra más de las consecuencias de sus difciles",36-La paz.txt_0002|13-Provocaciones y agravios.txt_0024|28-La toma del Palacio de Justicia.txt_0036|32-La guerra sucia.txt_0033|28-La toma del Palacio de Justicia.txt_0015,36-La paz.txt_0002
"Según el texto, ¿cuál era la tríada de elementos que conformaban la paz en el espíritu del acuerdo de Betancur, y cuál de estos componentes quedó ""cojo""?",milvus,1.0573158264160156,0.0,0.0,0.0,armas,34-Al filo del caos.txt_0006|29-Democracia desde abajo.txt_0018|30-El genocidio de la Unión Patriótica.txt_0003|14-Las FARC.txt_0018|02-introducción.txt_0052,36-La paz.txt_0002
